prc,loss0.5151,0.7076
0.6765,0.6386
0.677,0.6367
0.6804,0.6337
0.6752,0.6376
0.68,0.6333
0.6782,0.6345
0.6764,0.6357
0.6783,0.6362
0.6767,0.6358
0.6804,0.6337
0.6758,0.6373
0.68,0.635
0.6784,0.6349
0.6781,0.6347
0.6788,0.6344
0.6794,0.6331
0.6769,0.6374
0.679,0.633
0.6817,0.6329
0.678,0.635
0.6794,0.6334
0.679,0.6351
0.6829,0.6319
0.6809,0.6312
0.6809,0.6315
0.6821,0.6315
0.6841,0.6294
0.6825,0.6306
0.6824,0.6308
0.68,0.6329
0.6803,0.6329
0.684,0.6293
0.6843,0.6303
0.6833,0.6301
0.6817,0.633
0.6803,0.6328
0.6853,0.628
0.6844,0.629
0.6835,0.6302
0.6849,0.6285
0.6861,0.629
0.6859,0.627
0.681,0.6327
0.6839,0.63
0.6843,0.6298
0.6798,0.6346
0.6828,0.6319
0.6844,0.6288
0.6826,0.6312
0.6807,0.6306
0.6854,0.6286
0.6838,0.6305
0.6852,0.6271
0.6829,0.6297
0.687,0.6264
0.6832,0.6296
0.6846,0.6297
0.6859,0.6275
0.6854,0.6279
0.6853,0.6266
0.683,0.629
0.6843,0.6291
0.6859,0.6269
0.6854,0.628
0.6876,0.6251
0.6844,0.6291
0.6892,0.6248
0.6865,0.6271
0.6869,0.6271
0.6883,0.6242
0.6882,0.6244
0.6828,0.6299
0.6842,0.6299
0.6876,0.6257
0.6866,0.6253
0.6879,0.6248
0.687,0.6273
0.6864,0.6274
0.6888,0.6246
0.6881,0.6231
0.6863,0.6263
0.6872,0.6279
0.6863,0.6253
0.6897,0.6244
0.6878,0.6256
0.6881,0.6244
0.6913,0.6229
0.6895,0.6243
0.6886,0.6267
0.6871,0.6244
0.6834,0.6279
0.6902,0.6231
0.6872,0.6251
0.6937,0.6207
0.6874,0.6256
0.6912,0.6223
0.6861,0.6278
0.688,0.6243
0.691,0.6231
0.6887,0.6251
0.6883,0.6235
0.6878,0.625
0.6908,0.6244
0.6878,0.6246
0.6923,0.6209
0.6919,0.6212
0.6899,0.6225
0.6927,0.6214
0.6897,0.6242
0.6926,0.6198
0.6944,0.6196
0.6912,0.6212
0.6911,0.6232
0.6898,0.6231
0.689,0.6234
0.6902,0.6224
0.6906,0.6219
0.6917,0.6206
0.6896,0.6228
0.6928,0.6204
0.6888,0.6238
0.6923,0.6208
0.6913,0.6216
0.6928,0.6209
0.6917,0.6204
0.6937,0.6192
0.6933,0.6196
0.6949,0.6189
0.6924,0.6195
0.6948,0.6186
0.6943,0.6195
0.6931,0.6199
0.6964,0.6187
0.6892,0.6255
0.6956,0.6168
0.6924,0.6209
0.6941,0.6189
0.697,0.616
0.6953,0.6186
0.6921,0.6224
0.6972,0.6167
0.6961,0.6175
0.6931,0.6188
0.6962,0.6186
0.6963,0.6176
0.6943,0.619
0.6946,0.6192
0.698,0.616
0.6971,0.6169
0.6976,0.6165
0.695,0.6181
0.6965,0.6182
0.6925,0.6207
0.6955,0.6172
0.6955,0.6173
0.6951,0.6176
0.6927,0.6205
0.6966,0.6159
0.698,0.6155
0.6955,0.6172
0.6936,0.6191
0.6955,0.6179
0.6931,0.619
0.6944,0.6188
0.6959,0.617
0.6976,0.6171
0.6953,0.6172
0.6964,0.6164
0.697,0.6159
0.6983,0.6154
0.695,0.6169
0.6958,0.6155
0.6981,0.6158
0.6965,0.616
0.695,0.6196
0.6988,0.6155
0.6967,0.6173
0.6984,0.616
0.6917,0.6204
0.6954,0.6179
0.6968,0.6168
0.6993,0.6154
0.6938,0.6189
0.6982,0.6152
0.6959,0.6166
0.699,0.6158
0.6987,0.6153
0.6982,0.6158
0.6993,0.6151
0.7017,0.6126
0.6999,0.6147
0.7007,0.6128
0.696,0.6172
0.6977,0.6167
0.6988,0.614
0.7019,0.612
0.7037,0.6113
0.7011,0.6111
0.699,0.6134
0.6987,0.6155
0.7023,0.6122
0.6992,0.6156
0.699,0.6147
0.6973,0.6157
0.7018,0.6129
0.6994,0.6146
0.6968,0.6164
0.7,0.6131
0.6986,0.6147
0.7006,0.613
0.7002,0.6133
0.6999,0.6129
0.7029,0.6109
0.7015,0.6113
0.7006,0.6123
0.7005,0.6133
0.698,0.6172
0.7008,0.6127
0.7005,0.6125
0.6982,0.6154
0.6987,0.6138
0.7008,0.6127
0.6994,0.6136
0.6999,0.6159
0.6988,0.6152
0.7005,0.6134
0.7031,0.6106
0.6943,0.6181
0.7024,0.6098
0.7023,0.6111
0.7014,0.613
0.7021,0.6106
0.7035,0.6098
0.6938,0.6184
0.7,0.6134
0.6998,0.6134
0.7042,0.6096
0.7047,0.6083
0.7033,0.6095
0.7012,0.611
0.7026,0.6097
0.7009,0.6122
0.7028,0.6102
0.7019,0.6103
0.7018,0.6114
0.7035,0.6104
0.6984,0.6146
0.7011,0.6105
0.7034,0.6108
0.7011,0.6119
0.7055,0.6079
0.7021,0.6105
0.7,0.6131
0.7035,0.6096
0.6993,0.6143
0.7038,0.6089
0.7042,0.6096
0.7032,0.6098
0.702,0.613
0.7047,0.6098
0.7038,0.6092
0.7058,0.6072
0.701,0.6142
0.7029,0.6105
0.7026,0.6105
0.6988,0.614
0.7052,0.6074
0.7023,0.6103
0.7019,0.6108
0.7062,0.607
0.7023,0.6097
0.7041,0.6099
0.7005,0.6125
0.706,0.6084
0.7024,0.6097
0.7018,0.6111
0.6991,0.6133
0.7049,0.6079
0.7055,0.6086
0.7004,0.612
0.7042,0.6085
0.701,0.6131
0.7067,0.6062
0.7035,0.6107
0.7052,0.6078
0.7007,0.6128
0.704,0.6094
0.7062,0.6083
0.703,0.61
0.7061,0.6081
0.7061,0.6069
0.7041,0.6098
0.7077,0.607
0.7055,0.6083
0.7058,0.6083
0.7052,0.6082
0.7041,0.6093
0.7052,0.608
0.7066,0.6068
0.7056,0.6076
0.705,0.6087
0.7053,0.6085
0.7021,0.6104
0.7036,0.61
0.7047,0.608
0.7015,0.6107
0.7042,0.6087
0.7044,0.6081
0.7061,0.6063
0.7071,0.606
0.7038,0.609
0.7066,0.6066
0.7053,0.6091
0.703,0.6109
0.7042,0.6085
0.7037,0.6099
0.7064,0.6072
0.7082,0.6054
0.7068,0.6076
0.7051,0.608
0.7053,0.6069
0.7047,0.6079
0.7038,0.6092
0.7065,0.6068
0.7067,0.6083
0.7082,0.6058
0.6999,0.6142
0.7056,0.6073
0.7027,0.6102
0.7063,0.6068
0.7055,0.6074
0.7065,0.6062
0.7067,0.6069
0.7039,0.6087
0.6904,0.6209
0.7044,0.6087
0.7101,0.6037
0.7058,0.6075
0.7088,0.6051
0.7063,0.6069
0.7029,0.6106
0.7067,0.6064
0.7041,0.6089
0.7056,0.6077
0.7083,0.605
0.7109,0.6033
0.7081,0.6057
0.7085,0.6052
0.7063,0.6064
0.7063,0.6073
0.7095,0.6046
0.7051,0.6082
0.7073,0.6054
0.7054,0.6072
0.7056,0.6079
0.7092,0.6041
0.7078,0.6051
0.7098,0.6037
0.7062,0.6068
0.7061,0.6085
0.7052,0.6083
0.7074,0.6061
0.705,0.6095
0.7011,0.6124
0.7078,0.6051
0.7052,0.608
0.7055,0.6085
0.7074,0.606
0.7073,0.6059
0.7058,0.6066
0.7071,0.6063
0.7106,0.604
0.7108,0.603
0.7081,0.6065
0.7035,0.6093
0.7074,0.6061
0.7053,0.6077
0.7072,0.6057
0.7086,0.6048
0.7074,0.6067
0.7048,0.6087
0.71,0.6035
0.7034,0.6079
0.7005,0.6121
0.7039,0.6092
0.7041,0.6088
0.7086,0.606
0.707,0.6062
0.7064,0.6079
0.7059,0.6069
0.7061,0.6081
0.7038,0.6109
0.7068,0.6082
0.707,0.6066
0.7079,0.6059
0.7026,0.6112
0.7075,0.6054
0.7084,0.6048
0.7091,0.6041
0.7045,0.6087
0.7079,0.6055
0.7038,0.6091
0.7062,0.6076
0.7108,0.603
0.7073,0.6067
0.7086,0.6055
0.7089,0.605
0.7079,0.6057
0.7022,0.6112
0.7069,0.6065
0.7044,0.609
0.7097,0.6031
0.7083,0.6048
0.7067,0.6052
0.7047,0.6077
0.7071,0.606
0.7065,0.6064
0.7097,0.6042
0.7074,0.605
0.706,0.6065
0.7066,0.6066
0.706,0.6069
0.7057,0.6076
0.7064,0.6068
0.7058,0.6071
0.7066,0.606
0.7089,0.6042
0.7081,0.6053
0.7103,0.6034
0.7108,0.6019
0.7076,0.605
0.7085,0.6048
0.7085,0.6051
0.7084,0.6049
0.7085,0.6044
0.7101,0.6033
0.7079,0.6047
0.7049,0.6078
0.7095,0.6038
0.7071,0.6049
0.7049,0.6077
0.7076,0.6058
0.7107,0.6025
0.7063,0.607
0.7117,0.6017
0.7063,0.6079
0.7064,0.6068
0.708,0.6051
0.7112,0.603
0.7065,0.6058
0.7073,0.6062
0.7085,0.6037
0.7083,0.6048
0.71,0.6032
0.7104,0.6029
0.7085,0.6048
0.7075,0.6052
0.7098,0.6035
0.7097,0.6036
0.7074,0.6051
0.7086,0.6042
0.7077,0.6054
0.708,0.605
0.7098,0.6033
0.7106,0.603
0.7088,0.6056
0.7094,0.6038
0.7099,0.6044
0.7105,0.6028
0.7116,0.6023
0.7046,0.6081
0.7101,0.6032
0.7074,0.6063
0.7076,0.6056
0.7083,0.6055
0.7109,0.6024
0.7066,0.6065
0.7092,0.6051
0.7076,0.605
0.7109,0.6023
0.7088,0.604
0.7095,0.6048
0.7092,0.6044
0.7121,0.6006
0.71,0.6035
0.71,0.6035
0.7098,0.6037
0.705,0.6096
0.7096,0.6043
0.7087,0.6049
0.7091,0.604
0.7115,0.6021
0.7103,0.6036
0.7109,0.6019
0.7082,0.6045
0.709,0.6048
0.7114,0.6012
0.7084,0.6042
0.7082,0.6054
0.7071,0.606
0.7062,0.6069
0.7094,0.6033
0.7086,0.6046
0.7092,0.6037
0.7091,0.6039
0.7103,0.6028
0.7098,0.6029
0.7089,0.6044
0.7112,0.6021
0.7095,0.6042
0.7098,0.6041
0.7053,0.6082
0.7074,0.6056
0.7062,0.6066
0.7112,0.6017
0.7103,0.6031
0.7044,0.6086
0.708,0.6048
0.7091,0.6044
0.7109,0.603
0.7114,0.602
0.7079,0.6055
0.7062,0.6073
0.7058,0.6068
0.7071,0.6055
0.7266,0.5865
0.7188,0.5941
0.7245,0.5882
0.7253,0.5877
0.7245,0.5885
0.7197,0.5928
0.7248,0.5883
0.7207,0.592
0.7256,0.5877
0.7251,0.5875
0.7239,0.5893
0.7218,0.5911
0.7242,0.589
0.7211,0.5916
0.7215,0.5917
0.7242,0.5886
0.7242,0.589
0.7251,0.5885
0.7216,0.5913
0.7269,0.5861
0.7256,0.5872
0.7272,0.5859
0.728,0.585
0.7188,0.5945
0.7203,0.5931
0.7237,0.589
0.7243,0.5896
0.726,0.5871
0.7233,0.5902
0.7269,0.5862
0.7229,0.5902
0.7281,0.5849
0.7237,0.5898
0.7243,0.5886
0.7219,0.5911
0.7254,0.588
0.7225,0.5906
0.7235,0.5895
0.7185,0.5941
0.7172,0.5952
0.6958,0.6173
0.6969,0.6158
0.7101,0.6028
0.7111,0.6019
0.7154,0.5975
0.716,0.5967
0.7176,0.5952
0.7165,0.5962
0.7177,0.5961
0.7147,0.5983
0.7157,0.597
0.7099,0.6026
0.7186,0.594
0.7197,0.5928
0.7216,0.5917
0.7207,0.5918
0.7168,0.5958
0.7199,0.5928
0.7189,0.5939
0.7189,0.594
0.7126,0.6005
0.7204,0.5926
0.7096,0.6031
0.7206,0.5919
0.7145,0.5988
0.7186,0.5936
0.7202,0.5928
0.7222,0.5908
0.7208,0.5921
0.7156,0.597
0.7183,0.5941
0.7205,0.5925
0.7194,0.5937
0.7224,0.5906
0.7182,0.5947
0.7184,0.5946
0.7196,0.5934
0.7189,0.5941
0.7209,0.5922
0.7218,0.5912
0.7199,0.5926
0.7205,0.5924
0.718,0.5946
0.7191,0.5936
0.7209,0.5918
0.7218,0.5912
0.7206,0.5926
0.7179,0.5955
0.7186,0.5938
0.723,0.5904
0.7198,0.5932
0.7181,0.5944
0.7183,0.5943
0.7218,0.5912
0.7103,0.6026
0.7164,0.5963
0.7218,0.5912
0.7193,0.5935
0.7165,0.5972
0.714,0.5989
0.7173,0.5957
0.7225,0.5904
0.717,0.5962
0.7219,0.5908
0.7222,0.591
0.7221,0.591
0.7186,0.5942
0.7217,0.591
0.7204,0.5925
0.7217,0.5911
0.7185,0.5948
0.7183,0.5945
0.7204,0.5926
0.7232,0.5899
0.7113,0.6011
0.7219,0.5908
0.7217,0.5917
0.7219,0.5913
0.7233,0.5898
0.7215,0.5913
0.7139,0.5986
0.7177,0.5951
0.7205,0.5928
0.7168,0.5957
0.7169,0.5957
0.7192,0.5941
0.7046,0.6079
0.7224,0.5907
0.7198,0.593
0.7221,0.5909
0.7144,0.5983
0.722,0.5912
0.7184,0.5948
0.7225,0.5904
0.7222,0.5908
0.7224,0.5907
0.7201,0.5924
0.719,0.5939
0.7209,0.5914
0.7221,0.5911
0.7183,0.5949
0.7253,0.588
0.7244,0.5885
0.6905,0.622
0.7247,0.5884
0.7226,0.5904
0.7155,0.5974
0.7216,0.5921
0.7183,0.5946
0.7225,0.5906
0.7237,0.5891
0.7229,0.5904
0.7188,0.594
0.7229,0.5902
0.7203,0.5926
0.7228,0.59
0.7239,0.5891
0.7229,0.5901
0.717,0.5959
0.7218,0.5914
0.7243,0.5886
0.723,0.5896
0.7228,0.5901
0.716,0.5968
0.7225,0.5901
0.7177,0.5952
0.7182,0.5945
0.7242,0.5888
0.7242,0.5892
0.7215,0.5913
0.7244,0.5888
0.7235,0.5893
0.7199,0.5927
0.7146,0.5981
0.7199,0.5929
0.7208,0.5922
0.7233,0.5895
0.7212,0.592
0.7009,0.6116
0.7212,0.5915
0.7194,0.5931
0.7143,0.5986
0.7254,0.5872
0.7234,0.5891
0.723,0.59
0.7225,0.5908
0.7237,0.5891
0.721,0.592
0.7226,0.5903
0.7176,0.5952
0.7201,0.5928
0.7236,0.5894
0.7224,0.5905
0.7231,0.59
0.7023,0.6103
0.7218,0.5911
0.7235,0.5899
0.723,0.5905
0.7221,0.5912
0.721,0.5921
0.722,0.5911
0.719,0.5937
0.7248,0.5882
0.7209,0.5924
0.7224,0.5904
0.7208,0.5922
0.7226,0.5903
0.7251,0.5881
0.7148,0.598
0.7219,0.5914
0.721,0.5921
0.7213,0.5914
0.723,0.5898
0.7229,0.5898
0.7242,0.5886
0.72,0.5929
0.7076,0.6052
0.7135,0.5987
0.7233,0.5893
0.7228,0.5901
0.7252,0.5876
0.7233,0.5898
0.7236,0.5893
0.7173,0.5956
0.7207,0.5923
0.7233,0.5893
0.7225,0.5905
0.696,0.6172
0.7167,0.5959
0.7248,0.5882
0.7235,0.5896
0.7246,0.5883
0.7251,0.588
0.717,0.5965
0.7225,0.5903
0.7207,0.5918
0.7239,0.5887
0.7206,0.5924
0.7228,0.5904
0.7186,0.5942
0.7256,0.5876
0.7208,0.5925
0.7254,0.587
0.7243,0.5887
0.7238,0.5891
0.7227,0.5904
0.7256,0.5873
0.7235,0.5895
0.7252,0.5876
0.7236,0.5896
0.7239,0.589
0.7214,0.5918
0.724,0.589
0.7218,0.5908
0.7252,0.5879
0.7237,0.5892
0.7241,0.5888
0.7217,0.5924
0.7236,0.5893
0.7265,0.5867
0.723,0.5901
0.7154,0.598
0.722,0.591
0.7199,0.5932
0.7256,0.5878
0.7266,0.5867
0.7219,0.5904
0.7273,0.5857
0.6912,0.6215
0.7236,0.5896
0.722,0.5912
0.7237,0.5892
0.7245,0.5886
0.7248,0.5879
0.7236,0.5896
0.7199,0.593
0.7245,0.5885
0.7253,0.5877
0.7241,0.5887
0.7234,0.5895
0.719,0.594
0.7196,0.5933
0.7235,0.5893
0.7226,0.5903
0.7234,0.5895
0.7238,0.5891
0.7224,0.5903
0.7212,0.5916
0.7241,0.5887
0.7206,0.592
0.7236,0.5895
0.7135,0.5993
0.7263,0.5869
0.7172,0.5961
0.7143,0.5984
0.7234,0.5896
0.7207,0.5922
0.721,0.592
0.7198,0.5929
0.7201,0.5928
